"","sqrt_LMA_gDW_m2.10.comps"
"Wave_2192",0.646656131566366
"Wave_2193",0.663926735224738
"Wave_2194",0.674905872691643
"Wave_2195",0.682514538892584
"Wave_2196",0.685339350836326
"Wave_2197",0.686098067131136
"Wave_2198",0.693000059298648
"Wave_2199",0.706467099456568
"Wave_2200",0.716142385270035
"Wave_2201",0.726418275066348
"Wave_2202",0.734083446930123
"Wave_2203",0.731478040470685
"Wave_2204",0.736189550582817
"Wave_2205",0.752378904078491
"Wave_2206",0.763757995926817
"Wave_2207",0.767216103873748
"Wave_2208",0.77262622852305
"Wave_2209",0.769425646498764
"Wave_2210",0.762704515430749
"Wave_2211",0.758311532574708
"Wave_2212",0.759850938495352
"Wave_2213",0.767014521844633
"Wave_2214",0.776565599720363
"Wave_2215",0.777542982332385
"Wave_2216",0.777064671319743
"Wave_2217",0.776879903290425
"Wave_2218",0.769977007573125
"Wave_2219",0.757077140270136
"Wave_2220",0.749330220664813
"Wave_2221",0.737153857435289
"Wave_2222",0.717022189258108
"Wave_2223",0.698053147658319
"Wave_2224",0.683361976955557
"Wave_2225",0.669092835313046
"Wave_2226",0.640342235302944
"Wave_2227",0.611624208418036
"Wave_2228",0.591397471257136
"Wave_2229",0.569267637115191
"Wave_2230",0.54950869219097
"Wave_2231",0.52446243602097
"Wave_2232",0.49724129989305
"Wave_2233",0.464920701055496
"Wave_2234",0.42797089879587
"Wave_2235",0.396970368657364
"Wave_2236",0.370983891017706
"Wave_2237",0.33996697264913
"Wave_2238",0.306984482394793
"Wave_2239",0.273166236057278
"Wave_2240",0.227112892212866
"Wave_2241",0.172071239091057
"Wave_2242",0.122389172403572
"Wave_2243",0.0804259727656027
"Wave_2244",0.038884730935274
"Wave_2245",-0.00693146861192673
"Wave_2246",-0.0473912010351964
"Wave_2247",-0.0954603744864355
"Wave_2248",-0.150994282185299
"Wave_2249",-0.205895460786456
"Wave_2250",-0.255288013835415
"Wave_2251",-0.295585906441777
"Wave_2252",-0.337677803234025
"Wave_2253",-0.383306519793254
"Wave_2254",-0.42862641130108
"Wave_2255",-0.479671640871785
"Wave_2256",-0.54006671135454
"Wave_2257",-0.585951196998694
"Wave_2258",-0.616775226173677
"Wave_2259",-0.651145317157819
"Wave_2260",-0.690309493858433
"Wave_2261",-0.729614797591794
"Wave_2262",-0.764497401133773
"Wave_2263",-0.793976931478929
"Wave_2264",-0.816985411414539
"Wave_2265",-0.824484268135031
"Wave_2266",-0.820279390418318
"Wave_2267",-0.823713394625395
"Wave_2268",-0.829731267368442
"Wave_2269",-0.846259906175042
"Wave_2270",-0.87288483288788
"Wave_2271",-0.89538869575612
"Wave_2272",-0.899028895541465
"Wave_2273",-0.890387054443327
"Wave_2274",-0.873430289175556
"Wave_2275",-0.853616895527006
"Wave_2276",-0.825429855047447
"Wave_2277",-0.795292004186463
"Wave_2278",-0.768608075870506
"Wave_2279",-0.740967273857543
"Wave_2280",-0.705408181200366
"Wave_2281",-0.667532294050676
"Wave_2282",-0.636088607176754
"Wave_2283",-0.611063486458463
"Wave_2284",-0.582401623330553
"Wave_2285",-0.560300487876805
"Wave_2286",-0.546071713583483
"Wave_2287",-0.534954747999264
"Wave_2288",-0.521469617827172
"Wave_2289",-0.512385861251043
"Wave_2290",-0.513432956667953
"Wave_2291",-0.523794735071542
"Wave_2292",-0.541861027680211
"Wave_2293",-0.570907523100182
"Wave_2294",-0.595612111840635
"Wave_2295",-0.601120834294618
"Wave_2296",-0.601844627537872
"Wave_2297",-0.610425050132771
"Wave_2298",-0.619735129177342
"Wave_2299",-0.635660114627739
"Wave_2300",-0.663033886436005
"Wave_2301",-0.688797301664169
"Wave_2302",-0.702097428592279
"Wave_2303",-0.706775931522633
"Wave_2304",-0.708791970153573
"Wave_2305",-0.698781015370079
"Wave_2306",-0.693987869589063
"Wave_2307",-0.702355277878064
"Wave_2308",-0.718364946142097
"Wave_2309",-0.724429306217959
"Wave_2310",-0.722495851279874
"Wave_2311",-0.709783095486649
"Wave_2312",-0.673987408083277
"Wave_2313",-0.6338348890195
"Wave_2314",-0.620049599172838
"Wave_2315",-0.627432416905975
"Wave_2316",-0.616909939385187
"Wave_2317",-0.592236704019762
"Wave_2318",-0.576375976741168
"Wave_2319",-0.569828678498559
"Wave_2320",-0.554812773081466
"Wave_2321",-0.54914972334418
"Wave_2322",-0.564376065393013
"Wave_2323",-0.567009556968553
"Wave_2324",-0.551471104553774
"Wave_2325",-0.532287587159473
"Wave_2326",-0.511891424368049
"Wave_2327",-0.479456318568598
"Wave_2328",-0.465780214092966
"Wave_2329",-0.486668614373988
"Wave_2330",-0.505995626282677
"Wave_2331",-0.512225045942435
"Wave_2332",-0.519549318905558
"Wave_2333",-0.514663469832075
"Wave_2334",-0.484975256457328
"Wave_2335",-0.461901883305559
"Wave_2336",-0.46716217005047
"Wave_2337",-0.484627292712615
"Wave_2338",-0.503458280201478
"Wave_2339",-0.5317898757356
"Wave_2340",-0.544643804910391
"Wave_2341",-0.532482739829452
"Wave_2342",-0.521251917474798
"Wave_2343",-0.512244624816427
"Wave_2344",-0.499380639801336
"Wave_2345",-0.482401865380209
"Wave_2346",-0.478713007408437
"Wave_2347",-0.481902937651472
"Wave_2348",-0.475949771350327
"Wave_2349",-0.466113355319633
"Wave_2350",-0.468825150986559
"Wave_2351",-0.489450587171286
"Wave_2352",-0.490813825728374
"Wave_2353",-0.482174911621741
"Wave_2354",-0.460787548484493
"Wave_2355",-0.427271084462531
"Wave_2356",-0.400230571789692
"Wave_2357",-0.403812233300637
"Wave_2358",-0.437910985404648
"Wave_2359",-0.471915779824164
"Wave_2360",-0.498841727259042
"Wave_2361",-0.51493174709249
"Wave_2362",-0.503452797174917
"Wave_2363",-0.486205761392426
"Wave_2364",-0.493555104268402
"Wave_2365",-0.515818591875514
"Wave_2366",-0.546101610005044
"Wave_2367",-0.5644362846076
"Wave_2368",-0.581483756499648
"Wave_2369",-0.593490861848678
"Wave_2370",-0.580127563626103
"Wave_2371",-0.551643889324366
"Wave_2372",-0.547938757105358
"Wave_2373",-0.555829405060758
"Wave_2374",-0.555920888099524
"Wave_2375",-0.577190972465629
"Wave_2376",-0.566537370655894
"Wave_2377",-0.532428455547937
"Wave_2378",-0.513485556789516
"Wave_2379",-0.515404275933241
"Wave_2380",-0.511690215318325
"Wave_2381",-0.486480621014713
"Wave_2382",-0.45940629449126
"Wave_2383",-0.419176105527232
"Wave_2384",-0.374480903304927
"Wave_2385",-0.361031005601493
"Wave_2386",-0.375703494402917
"Wave_2387",-0.385052188738002
"Wave_2388",-0.35649281016823
"Wave_2389",-0.315806212543347
"Wave_2390",-0.277160000060744
"Wave_2391",-0.241876375799146
"Wave_2392",-0.232400262361942
"Wave_2393",-0.246039145111305
"Wave_2394",-0.263536225955003
"Wave_2395",-0.256855067537033
"Wave_2396",-0.238093208573009
"Wave_2397",-0.224732554896151
"Wave_2398",-0.217790236771418
"Wave_2399",-0.20548772374144
"Wave_2400",-0.202891175496328
